Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206,Export Frame Rate,206,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,,,,,,
,,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
2290,11.116505,-0.044940702341137,0.027349,0.072524128113879,-0.051154,0.023032,0.088512,-0.037154,0.02670872611465,0.098614,-0.035141489124373,0.018831700640652,0.097652058003346,,,,,,
2291,11.121359,-0.0449472909699,0.027355,0.072527153024911,-0.051155,0.023031,0.088514,-0.03719,0.0267116985138,0.098451,-0.035141678750697,0.018831560861969,0.09765334076966,,,,,,
2292,11.126214,-0.044953879598662,0.02736,0.072530177935943,-0.051156,0.023031,0.088516,-0.037225,0.026714670912951,0.098284,-0.035141868377022,0.018831421083285,0.097654623535973,,,,,,
2293,11.131068,-0.044960468227425,0.027366,0.072533202846975,-0.051157,0.02303,0.088518,-0.037259,0.026717643312102,0.098111,-0.035142058003346,0.018831281304601,0.097655906302287,,,,,,
2294,11.135922,-0.044967056856187,0.027371,0.072536227758007,-0.051158,0.023029,0.08852,-0.037291,0.026720615711253,0.097934,-0.035142247629671,0.018831141525917,0.0976571890686,,,,,,
2295,11.140777,-0.04497364548495,0.027376,0.072539252669039,-0.051159,0.023028,0.088522,-0.037323,0.026723588110403,0.097751,-0.035142437255996,0.018831001747234,0.097658471834914,,,,,,
2296,11.145631,-0.044980234113712,0.027381,0.072542277580071,-0.05116,0.023028,0.088524,-0.037354,0.026726560509554,0.097564,-0.03514262688232,0.01883086196855,0.097659754601227,,,,,,
2297,11.150485,-0.044986822742475,0.027386,0.072545302491103,-0.051161,0.023027,0.088526,-0.037383,0.026729532908705,0.097372,-0.035142816508645,0.018830722189866,0.09766103736754,,,,,,
2298,11.15534,-0.044993411371237,0.027391,0.072548327402135,-0.051162,0.023026,0.088528,-0.037411,0.026732505307856,0.097175,-0.035143006134969,0.018830582411182,0.097662320133854,,,,,,
2299,11.160194,-0.045,0.027395,0.072551352313167,-0.051163,0.023025,0.08853,-0.037439,0.026735477707006,0.096974,-0.035143195761294,0.018830442632499,0.097663602900167,,,,,,
2300,11.165049,-0.045,0.0274,0.072554377224199,-0.051164,0.023024,0.088532,-0.037464,0.026738450106157,0.096769,-0.035143385387619,0.018830302853815,0.097664885666481,,,,,,
2301,11.169903,-0.045,0.027404,0.072557402135231,-0.051165,0.023023,0.088534,-0.037489,0.026741422505308,0.096559,-0.035143575013943,0.018830163075131,0.097666168432794,,,,,,
2302,11.174757,-0.045,0.027408,0.072560427046263,-0.051166,0.023022,0.088537,-0.037513,0.026744394904459,0.096346,-0.035143764640268,0.018830023296447,0.097667451199108,,,,,,
2303,11.179612,-0.045,0.027412,0.072563451957295,-0.051167,0.023022,0.088539,-0.037535,0.026747367303609,0.096129,-0.035143954266592,0.018829883517764,0.097668733965421,,,,,,
2304,11.184466,-0.045,0.027416,0.072566476868327,-0.051168,0.023021,0.088541,-0.037557,0.02675033970276,0.095909,-0.035144143892917,0.01882974373908,0.097670016731735,,,,,,
2305,11.18932,-0.045,0.027419,0.072569501779359,-0.051169,0.02302,0.088544,-0.037577,0.026753312101911,0.095685,-0.035144333519241,0.018829603960396,0.097671299498048,,,,,,
2306,11.194175,-0.045,0.027423,0.072572526690391,-0.05117,0.023019,0.088546,-0.037597,0.026756284501062,0.095459,-0.035144523145566,0.018829464181712,0.097672582264361,,,,,,
2307,11.199029,-0.045,0.027426,0.072575551601423,-0.051171,0.023018,0.088548,-0.037615,0.026759256900212,0.09523,-0.035144712771891,0.018829324403029,0.097673865030675,,,,,,
2308,11.203883,-0.045,0.027429,0.072578576512456,-0.051172,0.023017,0.088551,-0.037633,0.026762229299363,0.094999,-0.035144902398215,0.018829184624345,0.097675147796988,,,,,,
2309,11.208738,-0.045,0.027432,0.072581601423488,-0.051173,0.023016,0.088553,-0.03765,0.026765201698514,0.094766,-0.03514509202454,0.018829044845661,0.097676430563302,,,,,,
2310,11.213592,-0.045,0.027435,0.07258462633452,-0.051174,0.023014,0.088556,-0.037667,0.026768174097665,0.094531,-0.035145281650864,0.018828905066977,0.097677713329615,,,,,,
2311,11.218447,-0.045,0.027437,0.072587651245552,-0.051176,0.023013,0.088558,-0.037683,0.026771146496815,0.094295,-0.035145471277189,0.018828765288294,0.097678996095929,,,,,,
2312,11.223301,-0.045193,0.02744,0.072590676156584,-0.051177,0.023012,0.088561,-0.037698,0.026774118895966,0.094057,-0.035145660903514,0.01882862550961,0.097680278862242,,,,,,
2313,11.228155,-0.04526,0.027442,0.072593701067616,-0.051178,0.023011,0.088563,-0.037713,0.026777091295117,0.093818,-0.035145850529838,0.018828485730926,0.097681561628555,,,,,,
2314,11.23301,-0.045322,0.027444,0.072596725978648,-0.051179,0.02301,0.088566,-0.037727,0.026780063694268,0.093578,-0.035146040156163,0.018828345952242,0.097682844394869,,,,,,
2315,11.237864,-0.04538,0.027446,0.07259975088968,-0.05118,0.023009,0.088568,-0.037741,0.026783036093418,0.093338,-0.035146229782487,0.018828206173559,0.097684127161182,,,,,,
2316,11.242718,-0.045434,0.027448,0.072602775800712,-0.051181,0.023008,0.088571,-0.037754,0.026786008492569,0.093097,-0.035146419408812,0.018828066394875,0.097685409927496,,,,,,
2317,11.247573,-0.045485,0.02745,0.072605800711744,-0.051183,0.023006,0.088573,-0.037768,0.02678898089172,0.092856,-0.035146609035137,0.018827926616191,0.097686692693809,,,,,,
2318,11.252427,-0.045,0.027451,0.072608825622776,-0.051184,0.023005,0.088576,-0.037781,0.02679195329087,0.092615,-0.035146798661461,0.018827786837507,0.097687975460123,,,,,,
2319,11.257282,-0.045575,0.027453,0.072611850533808,-0.051185,0.023004,0.088579,-0.037794,0.026794925690021,0.092373,-0.035146988287786,0.018827647058824,0.097689258226436,,,,,,
2320,11.262136,-0.045615,0.027454,0.07261487544484,-0.051187,0.023003,0.088581,-0.037806,0.026797898089172,0.092133,-0.03514717791411,0.01882750728014,0.09769054099275,,,,,,
2321,11.26699,-0.045652,0.027455,0.072617900355872,-0.051188,0.023002,0.088584,-0.037819,0.026800870488323,0.091892,-0.035147367540435,0.018827367501456,0.097691823759063,,,,,,
2322,11.271845,-0.045686,0.027456,0.072620925266904,-0.051189,0.023,0.088586,-0.037831,0.026803842887473,0.091652,-0.03514755716676,0.018827227722772,0.097693106525376,,,,,,
2323,11.276699,-0.045717,0.027458,0.072623950177936,-0.05119,0.022999,0.088589,-0.037843,0.026806815286624,0.091413,-0.035147746793084,0.018827087944089,0.09769438929169,,,,,,
2324,11.281553,-0.045746,0.027459,0.072626975088968,-0.051192,0.022998,0.088592,-0.037856,0.026809787685775,0.091174,-0.035147936419409,0.018826948165405,0.097695672058003,,,,,,
2325,11.286408,-0.045772,0.027459,0.07263,-0.051193,0.022997,0.088594,-0.037868,0.026812760084926,0.090937,-0.035148126045733,0.018826808386721,0.097696954824317,,,,,,
2326,11.291262,-0.045797,0.02746,0.072649,-0.051194,0.022995,0.088597,-0.03788,0.026815732484076,0.090701,-0.035148315672058,0.018826668608037,0.09769823759063,,,,,,
2327,11.296117,-0.045819,0.027461,0.072637,-0.051196,0.022994,0.088599,-0.037892,0.026818704883227,0.090465,-0.035148505298383,0.018826528829354,0.097699520356944,,,,,,
2328,11.300971,-0.04584,0.027462,0.072628,-0.051197,0.022993,0.088602,-0.037904,0.026821677282378,0.090232,-0.035148694924707,0.01882638905067,0.097700803123257,,,,,,
2329,11.305825,-0.045859,0.027462,0.072619,-0.051199,0.022991,0.088605,-0.037917,0.026824649681529,0.089999,-0.035148884551032,0.018826249271986,0.097702085889571,,,,,,
2330,11.31068,-0.045876,0.027463,0.072612,-0.0512,0.02299,0.088607,-0.037929,0.026827622080679,0.089768,-0.035149074177356,0.018826109493302,0.097703368655884,,,,,,
2331,11.315534,-0.045892,0.027463,0.072605,-0.051201,0.022989,0.08861,-0.037941,0.02683059447983,0.089539,-0.035149263803681,0.018825969714619,0.097704651422197,,,,,,
2332,11.320388,-0.045907,0.027464,0.0726,-0.051203,0.022988,0.088612,-0.037953,0.026833566878981,0.089312,-0.035149453430006,0.018825829935935,0.097705934188511,,,,,,
2333,11.325243,-0.045921,0.027464,0.072595,-0.051204,0.022986,0.088615,-0.037966,0.026836539278132,0.089086,-0.03514964305633,0.018825690157251,0.097707216954824,,,,,,
2334,11.330097,-0.045934,0.027465,0.072592,-0.051205,0.022985,0.088617,-0.037978,0.026839511677282,0.088862,-0.035149832682655,0.018825550378567,0.097708499721138,,,,,,
2335,11.334951,-0.045945,0.027465,0.072589,-0.051207,0.022984,0.08862,-0.03799,0.026842484076433,0.08864,-0.035150022308979,0.018825410599884,0.097709782487451,,,,,,
2336,11.339806,-0.045956,0.027465,0.072586,-0.051208,0.022982,0.088622,-0.038003,0.026845456475584,0.08842,-0.035150211935304,0.0188252708212,0.097711065253765,,,,,,
2337,11.34466,-0.045966,0.027465,0.072584,-0.05121,0.022981,0.088625,-0.038015,0.026848428874735,0.088202,-0.035150401561629,0.018825131042516,0.097712348020078,,,,,,
2338,11.349515,-0.045976,0.027466,0.072583,-0.051211,0.022979,0.088627,-0.038028,0.026851401273885,0.087987,-0.035150591187953,0.018824991263832,0.097713630786392,,,,,,
2339,11.354369,-0.045984,0.027466,0.072582,-0.051212,0.022978,0.088629,-0.03804,0.026854373673036,0.087773,-0.035150780814278,0.018824851485149,0.097714913552705,,,,,,
2340,11.359223,-0.045993,0.027466,0.072581,-0.051214,0.022977,0.088632,-0.038053,0.026857346072187,0.087562,-0.035150970440602,0.018824711706465,0.097716196319018,,,,,,
2341,11.364078,-0.046,0.027466,0.072581,-0.051215,0.022975,0.088634,-0.038065,0.026860318471338,0.087353,-0.035151160066927,0.018824571927781,0.097717479085332,,,,,,
2342,11.368932,-0.046008,0.027466,0.072581,-0.051217,0.022974,0.088636,-0.038078,0.026863290870488,0.087147,-0.035151349693252,0.018824432149097,0.097718761851645,,,,,,
2343,11.373786,-0.046014,0.027466,0.072581,-0.051218,0.022972,0.088638,-0.038091,0.026866263269639,0.086943,-0.035151539319576,0.018824292370414,0.097720044617959,,,,,,
2344,11.378641,-0.046021,0.027466,0.072581,-0.051219,0.022971,0.08864,-0.038103,0.02686923566879,0.086741,-0.035151728945901,0.01882415259173,0.097721327384272,,,,,,
2345,11.383495,-0.046027,0.027466,0.072582,-0.051221,0.022969,0.088643,-0.038116,0.026872208067941,0.086543,-0.035151918572225,0.018824012813046,0.097722610150586,,,,,,
2346,11.38835,-0.046033,0.027466,0.072583,-0.051222,0.022968,0.088645,-0.038129,0.026875180467091,0.086346,-0.03515210819855,0.018823873034362,0.097723892916899,,,,,,
2347,11.393204,-0.046039,0.027466,0.072584,-0.051223,0.022966,0.088647,-0.038142,0.026878152866242,0.086152,-0.035152297824875,0.018823733255679,0.097725175683212,,,,,,
2348,11.398058,-0.046044,0.027466,0.072585,-0.051225,0.022965,0.088649,-0.038154,0.026881125265393,0.085961,-0.035152487451199,0.018823593476995,0.097726458449526,,,,,,
2349,11.402913,-0.046049,0.027465,0.072586,-0.051226,0.022963,0.08865,-0.038167,0.026884097664544,0.085773,-0.035152677077524,0.018823453698311,0.097727741215839,,,,,,
2350,11.407767,-0.046054,0.027465,0.072587,-0.051227,0.022961,0.088652,-0.03818,0.026887070063694,0.085587,-0.035152866703848,0.018823313919627,0.097729023982153,,,,,,
2351,11.412621,-0.046059,0.027465,0.072588,-0.051229,0.02296,0.088654,-0.038192,0.026890042462845,0.085404,-0.035153056330173,0.018823174140944,0.097730306748466,,,,,,
2352,11.417476,-0.046064,0.027465,0.072589,-0.05123,0.022958,0.088656,-0.038205,0.026893014861996,0.085224,-0.035153245956497,0.01882303436226,0.09773158951478,,,,,,
2353,11.42233,-0.046069,0.027465,0.072591,-0.051231,0.022956,0.088657,-0.038218,0.026895987261146,0.085046,-0.035153435582822,0.018822894583576,0.097732872281093,,,,,,
2354,11.427184,-0.046073,0.027464,0.072592,-0.051233,0.022954,0.088659,-0.03823,0.026898959660297,0.084871,-0.035153625209147,0.018822754804892,0.097734155047407,,,,,,
2355,11.432039,-0.046078,0.027464,0.072593,-0.051234,0.022952,0.08866,-0.038243,0.026901932059448,0.084699,-0.035153814835471,0.018822615026209,0.09773543781372,,,,,,
2356,11.436893,-0.046082,0.027464,0.072595,-0.051235,0.02295,0.088662,-0.038255,0.026904904458599,0.08453,-0.035154004461796,0.018822475247525,0.097736720580033,,,,,,
2357,11.441748,-0.046086,0.027464,0.072596,-0.051236,0.022948,0.088663,-0.038268,0.026907876857749,0.084364,-0.03515419408812,0.018822335468841,0.097738003346347,,,,,,
2358,11.446602,-0.046091,0.027463,0.072597,-0.051237,0.022946,0.088664,-0.03828,0.0269108492569,0.0842,-0.035154383714445,0.018822195690157,0.09773928611266,,,,,,
2359,11.451456,-0.046095,0.027463,0.072599,-0.051239,0.022944,0.088666,-0.038292,0.026913821656051,0.08404,-0.03515457334077,0.018822055911474,0.097740568878974,,,,,,
2360,11.456311,-0.046099,0.027463,0.0726,-0.05124,0.022942,0.088667,-0.038305,0.026916794055202,0.083882,-0.035154762967094,0.01882191613279,0.097741851645287,,,,,,
2361,11.461165,-0.046103,0.027462,0.072602,-0.051241,0.022939,0.088668,-0.038317,0.026919766454352,0.083727,-0.035154952593419,0.018821776354106,0.097743134411601,,,,,,
2362,11.466019,-0.046107,0.027462,0.072603,-0.051242,0.022937,0.088669,-0.038329,0.026922738853503,0.083575,-0.035155142219743,0.018821636575422,0.097744417177914,,,,,,
2363,11.470874,-0.046111,0.027461,0.072604,-0.051243,0.022934,0.088669,-0.038341,0.026925711252654,0.083426,-0.035155331846068,0.018821496796738,0.097745699944228,,,,,,
2364,11.475728,-0.046115,0.027461,0.072606,-0.051244,0.022932,0.08867,-0.038353,0.026928683651805,0.083279,-0.035155521472393,0.018821357018055,0.097746982710541,,,,,,
2365,11.480583,-0.046119,0.027461,0.072607,-0.051245,0.022929,0.088671,-0.038365,0.026931656050955,0.083136,-0.035155711098717,0.018821217239371,0.097748265476854,,,,,,
2366,11.485437,-0.046123,0.02746,0.072608,-0.051246,0.022926,0.088671,-0.038377,0.026934628450106,0.082995,-0.035155900725042,0.018821077460687,0.097749548243168,,,,,,
2367,11.490291,-0.046127,0.02746,0.072609,-0.051247,0.022923,0.088672,-0.038388,0.026937600849257,0.082858,-0.035156090351366,0.018820937682003,0.097750831009481,,,,,,
2368,11.495146,-0.046131,0.027459,0.072611,-0.051248,0.02292,0.088672,-0.0384,0.026940573248408,0.082723,-0.035156279977691,0.01882079790332,0.097752113775795,,,,,,
2369,11.5,-0.046134,0.027459,0.072612,-0.051249,0.022917,0.088673,-0.038411,0.026943545647558,0.08259,-0.035156469604016,0.018820658124636,0.097753396542108,,,,,,
2370,11.504854,-0.046138,0.027458,0.072613,-0.05125,0.022914,0.088673,-0.038423,0.026946518046709,0.082461,-0.03515665923034,0.018820518345952,0.097754679308422,,,,,,
2371,11.509709,-0.046142,0.027458,0.072614,-0.051251,0.02291,0.088673,-0.038434,0.02694949044586,0.082334,-0.035156848856665,0.018820378567268,0.097755962074735,,,,,,
2372,11.514563,-0.046146,0.027457,0.072616,-0.051252,0.022907,0.088673,-0.038445,0.026952462845011,0.08221,-0.035157038482989,0.018820238788585,0.097757244841049,,,,,,
2373,11.519417,-0.04615,0.027457,0.072617,-0.051253,0.022903,0.088673,-0.038456,0.026955435244161,0.082089,-0.035157228109314,0.018820099009901,0.097758527607362,,,,,,
2374,11.524272,-0.046154,0.027456,0.072618,-0.051254,0.0229,0.088673,-0.038467,0.026958407643312,0.081971,-0.035157417735639,0.018819959231217,0.097759810373675,,,,,,
2375,11.529126,-0.046158,0.027456,0.072619,-0.051255,0.022896,0.088673,-0.038478,0.026961380042463,0.081855,-0.035157607361963,0.018819819452533,0.097761093139989,,,,,,
2376,11.533981,-0.046162,0.027455,0.07262,-0.051256,0.022892,0.088672,-0.038488,0.026964352441614,0.081742,-0.035157796988288,0.01881967967385,0.097762375906302,,,,,,
2377,11.538835,-0.046165,0.027455,0.072621,-0.051256,0.022888,0.088672,-0.038499,0.026967324840764,0.081632,-0.035157986614612,0.018819539895166,0.097763658672616,,,,,,
2378,11.543689,-0.046169,0.027454,0.072623,-0.051257,0.022883,0.088672,-0.038509,0.026970297239915,0.081524,-0.035158176240937,0.018819400116482,0.097764941438929,,,,,,
2379,11.548544,-0.046173,0.027453,0.072624,-0.051258,0.022879,0.088671,-0.038519,0.026973269639066,0.081419,-0.035158365867262,0.018819260337798,0.097766224205243,,,,,,
2380,11.553398,-0.046177,0.027453,0.072625,-0.051259,0.022875,0.08867,-0.038529,0.026976242038217,0.081316,-0.035158555493586,0.018819120559115,0.097767506971556,,,,,,
2381,11.558252,-0.046181,0.027452,0.072626,-0.051259,0.02287,0.08867,-0.038539,0.026979214437367,0.081216,-0.035158745119911,0.018818980780431,0.097768789737869,,,,,,
2382,11.563107,-0.046185,0.027452,0.072627,-0.05126,0.022866,0.088669,-0.038549,0.026982186836518,0.081119,-0.035158934746235,0.018818841001747,0.097770072504183,,,,,,
2383,11.567961,-0.046189,0.027451,0.072628,-0.051261,0.022861,0.088668,-0.038559,0.026985159235669,0.081024,-0.03515912437256,0.018818701223063,0.097771355270496,,,,,,
2384,11.572816,-0.046193,0.02745,0.072629,-0.051262,0.022856,0.088667,-0.038568,0.02698813163482,0.080931,-0.035159313998885,0.01881856144438,0.09777263803681,,,,,,
2385,11.57767,-0.046196,0.02745,0.07263,-0.051262,0.022851,0.088666,-0.038578,0.02699110403397,0.080841,-0.035159503625209,0.018818421665696,0.097773920803123,,,,,,
2386,11.582524,-0.0462,0.027449,0.072631,-0.051263,0.022846,0.088665,-0.038587,0.026994076433121,0.080753,-0.035159693251534,0.018818281887012,0.097775203569437,,,,,,
2387,11.587379,-0.046204,0.027448,0.072632,-0.051264,0.022841,0.088664,-0.038596,0.026997048832272,0.080668,-0.035159882877858,0.018818142108328,0.09777648633575,,,,,,
2388,11.592233,-0.046208,0.027448,0.072633,-0.051264,0.022836,0.088663,-0.038605,0.027000021231423,0.080585,-0.035160072504183,0.018818002329645,0.097777769102064,,,,,,
2389,11.597087,-0.046212,0.027447,0.072634,-0.051265,0.022831,0.088662,-0.038614,0.027002993630573,0.080504,-0.035160262130508,0.018817862550961,0.097779051868377,,,,,,
2390,11.601942,-0.046216,0.027446,0.072636,-0.051265,0.022825,0.08866,-0.038623,0.027005966029724,0.080426,-0.035160451756832,0.018817722772277,0.09778033463469,,,,,,
2391,11.606796,-0.046219,0.027446,0.072637,-0.051266,0.02282,0.088659,-0.038631,0.027008938428875,0.080349,-0.035160641383157,0.018817582993593,0.097781617401004,,,,,,
2392,11.61165,-0.046223,0.027445,0.072638,-0.051267,0.022815,0.088658,-0.03864,0.027011910828025,0.080275,-0.035160831009481,0.01881744321491,0.097782900167317,,,,,,
2393,11.616505,-0.046227,0.027444,0.072639,-0.051267,0.022809,0.088656,-0.038648,0.027014883227176,0.080203,-0.035161020635806,0.018817303436226,0.097784182933631,,,,,,
2394,11.621359,-0.046231,0.027444,0.07264,-0.051268,0.022804,0.088655,-0.038656,0.027017855626327,0.080133,-0.035161210262131,0.018817163657542,0.097785465699944,,,,,,
2395,11.626214,-0.046235,0.027443,0.072641,-0.051268,0.022798,0.088654,-0.038664,0.027020828025478,0.080065,-0.035161399888455,0.018817023878858,0.097786748466258,,,,,,
2396,11.631068,-0.046238,0.027442,0.072642,-0.051269,0.022792,0.088652,-0.038672,0.027023800424628,0.079999,-0.03516158951478,0.018816884100175,0.097788031232571,,,,,,
2397,11.635922,-0.046242,0.027441,0.072643,-0.051269,0.022787,0.088651,-0.03868,0.027026772823779,0.079935,-0.035161779141104,0.018816744321491,0.097789313998885,,,,,,
2398,11.640777,-0.046246,0.027441,0.072644,-0.05127,0.022781,0.088649,-0.038687,0.02702974522293,0.079873,-0.035161968767429,0.018816604542807,0.097790596765198,,,,,,
2399,11.645631,-0.04625,0.02744,0.072645,-0.051271,0.022776,0.088648,-0.038695,0.027032717622081,0.079813,-0.035162158393753,0.018816464764123,0.097791879531511,,,,,,
2400,11.650485,-0.046253,0.027439,0.072646,-0.051271,0.02277,0.088647,-0.038702,0.027035690021231,0.079755,-0.035162348020078,0.01881632498544,0.097793162297825,,,,,,
2401,11.65534,-0.046257,0.027439,0.072647,-0.051272,0.022764,0.088645,-0.038709,0.027038662420382,0.079699,-0.035162537646403,0.018816185206756,0.097794445064138,,,,,,
2402,11.660194,-0.046261,0.027438,0.072648,-0.051272,0.022759,0.088644,-0.038716,0.027041634819533,0.079644,-0.035162727272727,0.018816045428072,0.097795727830452,,,,,,
2403,11.665049,-0.046264,0.027437,0.072649,-0.051273,0.022753,0.088642,-0.038723,0.027044607218684,0.079592,-0.035162916899052,0.018815905649388,0.097797010596765,,,,,,
2404,11.669903,-0.046268,0.027437,0.07265,-0.051273,0.022748,0.088641,-0.03873,0.027047579617834,0.079541,-0.035163106525376,0.018815765870705,0.097798293363079,,,,,,
2405,11.674757,-0.046272,0.027436,0.072651,-0.051274,0.022742,0.088639,-0.038737,0.027050552016985,0.079491,-0.035163296151701,0.018815626092021,0.097799576129392,,,,,,
2406,11.679612,-0.046275,0.027435,0.072652,-0.051274,0.022737,0.088638,-0.038743,0.027053524416136,0.079443,-0.035163485778026,0.018815486313337,0.097800858895706,,,,,,
2407,11.684466,-0.046279,0.027435,0.072653,-0.051275,0.022731,0.088637,-0.03875,0.027056496815287,0.079397,-0.03516367540435,0.018815346534653,0.097802141662019,,,,,,
2408,11.68932,-0.046283,0.027434,0.072654,-0.051275,0.022726,0.088635,-0.038756,0.027059469214437,0.079353,-0.035163865030675,0.01881520675597,0.097803424428332,,,,,,
2409,11.694175,-0.046286,0.027434,0.072655,-0.051276,0.02272,0.088634,-0.038762,0.027062441613588,0.07931,-0.035164054656999,0.018815066977286,0.097804707194646,,,,,,
2410,11.699029,-0.04629,0.027433,0.072657,-0.051276,0.022715,0.088633,-0.038768,0.027065414012739,0.079268,-0.035164244283324,0.018814927198602,0.097805989960959,,,,,,
2411,11.703883,-0.046293,0.027432,0.072658,-0.051277,0.02271,0.088632,-0.038774,0.02706838641189,0.079228,-0.035164433909649,0.018814787419918,0.097807272727273,,,,,,
2412,11.708738,-0.046297,0.027432,0.072659,-0.051278,0.022705,0.08863,-0.03878,0.02707135881104,0.079189,-0.035164623535973,0.018814647641235,0.097808555493586,,,,,,
2413,11.713592,-0.0463,0.027431,0.07266,-0.051278,0.022699,0.088629,-0.038785,0.027074331210191,0.079152,-0.035164813162298,0.018814507862551,0.0978098382599,,,,,,
2414,11.718447,-0.046304,0.027431,0.072661,-0.051279,0.022694,0.088628,-0.038791,0.027077303609342,0.079116,-0.035165002788622,0.018814368083867,0.097811121026213,,,,,,
2415,11.723301,-0.046307,0.02743,0.072662,-0.051279,0.022689,0.088627,-0.038796,0.027080276008493,0.079081,-0.035165192414947,0.018814228305183,0.097812403792526,,,,,,
2416,11.728155,-0.046311,0.02743,0.072663,-0.05128,0.022684,0.088626,-0.038802,0.027083248407643,0.079048,-0.035165382041272,0.0188140885265,0.09781368655884,,,,,,
2417,11.73301,-0.046314,0.02743,0.072665,-0.051281,0.022679,0.088625,-0.038807,0.027086220806794,0.079016,-0.035165571667596,0.018813948747816,0.097814969325153,,,,,,
2418,11.737864,-0.046317,0.027429,0.072666,-0.051281,0.022675,0.088624,-0.038812,0.027089193205945,0.078985,-0.035165761293921,0.018813808969132,0.097816252091467,,,,,,
2419,11.742718,-0.046321,0.027429,0.072667,-0.051282,0.02267,0.088623,-0.038817,0.027092165605096,0.078955,-0.035165950920245,0.018813669190448,0.09781753485778,,,,,,
2420,11.747573,-0.046324,0.027428,0.072668,-0.051283,0.022665,0.088622,-0.038822,0.027095138004246,0.078926,-0.03516614054657,0.018813529411765,0.097818817624094,,,,,,
2421,11.752427,-0.046328,0.027428,0.072669,-0.051283,0.022661,0.088621,-0.038827,0.027098110403397,0.078899,-0.035166330172895,0.018813389633081,0.097820100390407,,,,,,
2422,11.757282,-0.046331,0.027428,0.072671,-0.051284,0.022656,0.088621,-0.038832,0.027101082802548,0.078872,-0.035166519799219,0.018813249854397,0.097821383156721,,,,,,
2423,11.762136,-0.046335,0.027428,0.072672,-0.051285,0.022652,0.08862,-0.038836,0.027104055201699,0.078847,-0.035166709425544,0.018813110075713,0.097822665923034,,,,,,
2424,11.76699,-0.046338,0.027427,0.072673,-0.051285,0.022647,0.088619,-0.038841,0.027107027600849,0.078822,-0.035166899051868,0.01881297029703,0.097823948689347,,,,,,
2425,11.771845,-0.046341,0.027427,0.072675,-0.051286,0.022643,0.088618,-0.038845,0.02711,0.078799,-0.035167088678193,0.018812830518346,0.097825231455661,,,,,,
2426,11.776699,-0.046345,0.027427,0.072676,-0.051287,0.022639,0.088618,-0.03885,0.027108,0.078776,-0.035167278304518,0.018812690739662,0.097826514221974,,,,,,
2427,11.781553,-0.046348,0.027426,0.072677,-0.051287,0.022634,0.088617,-0.038854,0.027113,0.078754,-0.035167467930842,0.018812550960978,0.097827796988288,,,,,,
2428,11.786408,-0.046352,0.027426,0.072678,-0.051288,0.02263,0.088617,-0.038859,0.027118,0.078734,-0.035167657557167,0.018812411182295,0.097829079754601,,,,,,
2429,11.791262,-0.046355,0.027426,0.07268,-0.051289,0.022626,0.088616,-0.038863,0.027122,0.078714,-0.035167847183491,0.018812271403611,0.097830362520915,,,,,,
2430,11.796117,-0.046358,0.027426,0.072681,-0.05129,0.022622,0.088616,-0.038867,0.027127,0.078694,-0.035168036809816,0.018812131624927,0.097831645287228,,,,,,
2431,11.800971,-0.046362,0.027426,0.072682,-0.05129,0.022619,0.088616,-0.038871,0.027131,0.078676,-0.035168226436141,0.018811991846243,0.097832928053542,,,,,,
2432,11.805825,-0.046365,0.027426,0.072683,-0.051291,0.022615,0.088615,-0.038875,0.027135,0.078659,-0.035168416062465,0.01881185206756,0.097834210819855,,,,,,
2433,11.81068,-0.046369,0.027425,0.072685,-0.051292,0.022611,0.088615,-0.038879,0.027139,0.078642,-0.03516860568879,0.018811712288876,0.097835493586168,,,,,,
2434,11.815534,-0.046372,0.027425,0.072686,-0.051293,0.022608,0.088615,-0.038883,0.027143,0.078626,-0.035168795315114,0.018811572510192,0.097836776352482,,,,,,
2435,11.820388,-0.046375,0.027425,0.072687,-0.051294,0.022604,0.088615,-0.038887,0.027147,0.07861,-0.035168984941439,0.018811432731508,0.097838059118795,,,,,,
