Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206,Export Frame Rate,206,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,,,,,,
,,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
2461,11.946602,,,,-0.051322,0.022537,0.088624,-0.038926,0.027216,0.078362,,,,,,,,,
2462,11.951456,-0.046461,0.027428,0.072708,-0.051323,0.022536,0.088625,-0.038922,0.027216,0.078368,-0.036805,0.02215,0.100188,,,,,,
2463,11.956311,,,,-0.051324,0.022534,0.088626,-0.038917,0.027216,0.078374,-0.033022,0.015278,0.096474,,,,,,
2464,11.961165,,,,-0.051326,0.022533,0.088627,-0.038912,0.027216,0.078381,,,,,,,,,
2465,11.966019,-0.046465,0.027425,0.07271,-0.051327,0.022532,0.088628,-0.038907,0.027216,0.078387,-0.036809,0.022146,0.100193,,,,,,
2466,11.970874,,,,-0.051328,0.02253,0.088629,-0.038902,0.027215,0.078393,-0.033027,0.015274,0.096485,,,,,,
2467,11.975728,,,,-0.05133,0.022529,0.08863,-0.038898,0.027215,0.078399,,,,,,,,,
2468,11.980583,-0.046485,0.027413,0.07272,-0.051331,0.022528,0.088631,-0.038894,0.027215,0.078404,-0.036814,0.022138,0.100204,,,,,,
2469,11.985437,,,,-0.051333,0.022526,0.088632,-0.03889,0.027215,0.07841,-0.033039,0.015271,0.096475,,,,,,
2470,11.990291,,,,-0.051334,0.022525,0.088633,-0.038886,0.027215,0.078415,,,,,,,,,
2471,11.995146,-0.046507,0.027408,0.072725,-0.051336,0.022524,0.088634,-0.038884,0.027215,0.078419,-0.036821,0.022141,0.100207,,,,,,
2472,12,,,,-0.051337,0.022523,0.088635,-0.038881,0.027214,0.078424,-0.033048,0.01528,0.096498,,,,,,
2473,12.004854,,,,-0.051339,0.022522,0.088636,-0.03888,0.027214,0.078427,,,,,,,,,
2474,12.009709,-0.046528,0.027411,0.072729,-0.051341,0.022521,0.088638,-0.038879,0.027214,0.07843,-0.036831,0.022139,0.10021,,,,,,
2475,12.014563,,,,-0.051342,0.022519,0.088639,-0.038879,0.027214,0.078433,-0.033053,0.015283,0.096493,,,,,,
2476,12.019417,,,,-0.051344,0.022518,0.08864,-0.03888,0.027214,0.078434,,,,,,,,,
2477,12.024272,-0.046528,0.027413,0.07273,-0.051346,0.022517,0.088641,-0.038882,0.027214,0.078435,-0.036827,0.022134,0.100208,,,,,,
2478,12.029126,,,,-0.051347,0.022516,0.088642,-0.038885,0.027214,0.078435,-0.03305,0.015275,0.0965,,,,,,
2479,12.033981,,,,-0.051349,0.022515,0.088644,-0.038889,0.027214,0.078434,,,,,,,,,
2480,12.038835,-0.046524,0.027414,0.072718,-0.051351,0.022514,0.088645,-0.038895,0.027214,0.078432,-0.036817,0.022148,0.100209,,,,,,
2481,12.043689,,,,-0.051352,0.022513,0.088646,-0.038902,0.027215,0.078429,-0.033037,0.015285,0.096487,,,,,,
2482,12.048544,,,,-0.051354,0.022512,0.088647,-0.03891,0.027215,0.078425,,,,,,,,,
2483,12.053398,-0.046532,0.027418,0.072713,-0.051356,0.022511,0.088649,-0.03892,0.027215,0.07842,-0.036808,0.022142,0.100203,,,,,,
2484,12.058252,,,,-0.051358,0.02251,0.08865,-0.038931,0.027215,0.078414,-0.033037,0.015281,0.096498,,,,,,
2485,12.063107,,,,-0.051359,0.022509,0.088651,-0.038943,0.027216,0.078407,,,,,,,,,
2486,12.067961,,,,-0.051361,0.022508,0.088653,-0.038957,0.027216,0.078399,-0.024178,0.026828,0.089443,,,,,,
2487,12.072816,-0.046545,0.02741,0.072722,-0.051363,0.022508,0.088654,-0.038972,0.027216,0.07839,-0.026329,0.024032,0.091155,,,,,,
2488,12.07767,-0.046553,0.027412,0.072722,-0.051365,0.022507,0.088655,-0.038988,0.027217,0.07838,-0.028618,0.021055,0.092977,,,,,,
2489,12.082524,-0.046556,0.027414,0.072723,-0.051367,0.022506,0.088657,-0.039006,0.027217,0.078369,-0.030906,0.018079,0.094799,,,,,,
2490,12.087379,,,,-0.051368,0.022505,0.088658,-0.039024,0.027218,0.078357,-0.033057,0.015283,0.096511,,,,,,
2491,12.092233,,,,-0.05137,0.022504,0.088659,-0.039044,0.027218,0.078344,,,,,,,,,
2492,12.097087,,,,,,,-0.039065,0.027219,0.078331,-0.024205,0.026834,0.089454,,,,,,
2493,12.101942,-0.046583,0.027411,0.072727,-0.051379,0.022485,0.088658,-0.039086,0.02722,0.078317,-0.025589,0.025031,0.090557,,,,,,
2494,12.106796,,,,-0.051378,0.022486,0.088658,-0.039108,0.02722,0.078303,-0.027084,0.023084,0.091749,,,,,,
2495,12.11165,,,,-0.051378,0.022487,0.088658,-0.03913,0.027221,0.078288,-0.028634,0.021064,0.092985,,,,,,
2496,12.116505,-0.046583,0.027413,0.072732,-0.051377,0.022488,0.088658,-0.039152,0.027222,0.078274,-0.030185,0.019044,0.09422,,,,,,
2497,12.121359,-0.046581,0.027415,0.07273,-0.051377,0.02249,0.088658,-0.039175,0.027222,0.078259,-0.03168,0.017097,0.095412,,,,,,
2498,12.126214,,,,-0.051377,0.022491,0.088658,-0.039197,0.027223,0.078244,-0.033064,0.015294,0.096515,,,,,,
2499,12.131068,,,,-0.051376,0.022492,0.088658,-0.039219,0.027223,0.07823,,,,,,,,,
2500,12.135922,,,,,,,-0.03924,0.027224,0.078215,-0.024188,0.026834,0.089461,,,,,,
2501,12.140777,-0.046582,0.027412,0.072722,-0.051362,0.022485,0.088648,-0.039261,0.027225,0.078202,-0.036824,0.02214,0.100214,,,,,,
2502,12.145631,,,,-0.05136,0.022483,0.088648,-0.039281,0.027225,0.078189,-0.033056,0.015295,0.096517,,,,,,
2503,12.150485,,,,-0.051357,0.022482,0.088643,-0.039299,0.027226,0.078177,,,,,,,,,
2504,12.15534,,,,,,,-0.039316,0.027226,0.078166,-0.02418,0.02684,0.089461,,,,,,
2505,12.160194,-0.046596,0.027417,0.072721,-0.051358,0.022492,0.088653,-0.039332,0.027227,0.078156,-0.036826,0.02213,0.100207,,,,,,
2506,12.165049,,,,-0.051365,0.022489,0.088661,-0.039346,0.027227,0.078148,-0.033054,0.015288,0.096523,,,,,,
2507,12.169903,,,,-0.05137,0.022492,0.088656,-0.039358,0.027228,0.07814,,,,,,,,,
2508,12.174757,,,,,,,-0.039369,0.027228,0.078134,-0.024192,0.026844,0.089468,,,,,,
2509,12.179612,-0.046614,0.027405,0.07273,-0.051384,0.022478,0.088665,-0.039377,0.027228,0.07813,-0.036847,0.022136,0.100219,,,,,,
2510,12.184466,,,,-0.051396,0.022486,0.088673,-0.039383,0.027229,0.078127,-0.033076,0.015304,0.096532,,,,,,
2511,12.18932,,,,-0.051401,0.022484,0.088674,-0.039387,0.027229,0.078126,,,,,,,,,
2512,12.194175,,,,,,,-0.039388,0.027229,0.078127,-0.024207,0.026841,0.089487,,,,,,
2513,12.199029,-0.046634,0.027418,0.072739,-0.051403,0.022482,0.08868,-0.039387,0.027229,0.078129,-0.036855,0.02214,0.100228,,,,,,
2514,12.203883,,,,-0.051404,0.022486,0.088683,-0.039384,0.027229,0.078133,-0.033088,0.015316,0.096539,,,,,,
2515,12.208738,,,,-0.051398,0.022479,0.088681,-0.039379,0.027229,0.078139,,,,,,,,,
2516,12.213592,,,,,,,-0.039372,0.027229,0.078146,-0.024199,0.026838,0.089483,,,,,,
2517,12.218447,-0.046629,0.027417,0.072734,-0.05139,0.02248,0.088677,-0.039362,0.027229,0.078155,-0.036841,0.022143,0.100223,,,,,,
2518,12.223301,,,,-0.051388,0.022476,0.088676,-0.039351,0.027229,0.078166,-0.033066,0.01529,0.096536,,,,,,
2519,12.228155,,,,-0.051389,0.022468,0.088668,-0.039337,0.027228,0.078177,,,,,,,,,
2520,12.23301,,,,,,,-0.039322,0.027228,0.07819,-0.024183,0.026846,0.089489,,,,,,
2521,12.237864,-0.046625,0.027414,0.072728,-0.051385,0.022473,0.088664,-0.039305,0.027228,0.078205,-0.02557,0.025041,0.090591,,,,,,
2522,12.242718,,,,-0.051388,0.022473,0.088665,-0.039287,0.027227,0.07822,-0.027069,0.023091,0.091782,,,,,,
2523,12.247573,,,,-0.051391,0.022472,0.088666,-0.039268,0.027227,0.078236,-0.028623,0.021069,0.093017,,,,,,
2524,12.252427,-0.046631,0.027421,0.072729,-0.051394,0.022471,0.088667,-0.039248,0.027227,0.078253,-0.030177,0.019047,0.094251,,,,,,
2525,12.257282,-0.046636,0.027418,0.072726,-0.051397,0.02247,0.088668,-0.039227,0.027226,0.07827,-0.031675,0.017097,0.095442,,,,,,
2526,12.262136,,,,-0.0514,0.02247,0.088669,-0.039205,0.027226,0.078288,-0.033062,0.015291,0.096544,,,,,,
2527,12.26699,,,,-0.051403,0.022469,0.08867,-0.039183,0.027225,0.078306,,,,,,,,,
2528,12.271845,,,,,,,-0.039162,0.027225,0.078324,-0.024199,0.026844,0.089493,,,,,,
2529,12.276699,-0.046656,0.027412,0.072735,-0.051406,0.022451,0.088671,-0.03914,0.027224,0.078342,-0.036853,0.022127,0.100226,,,,,,
2530,12.281553,,,,-0.051416,0.022465,0.088679,-0.039119,0.027224,0.078359,-0.033081,0.015301,0.096554,,,,,,
2531,12.286408,,,,-0.051414,0.022463,0.088684,-0.039098,0.027223,0.078376,,,,,,,,,
2532,12.291262,,,,,,,-0.039079,0.027223,0.078392,-0.024209,0.026857,0.089507,,,,,,
2533,12.296117,-0.046673,0.027413,0.072741,-0.05142,0.022468,0.088694,-0.03906,0.027222,0.078408,-0.025595,0.025051,0.090609,,,,,,
2534,12.300971,,,,-0.051418,0.022465,0.088694,-0.039043,0.027222,0.078422,-0.027092,0.023099,0.0918,,,,,,
2535,12.305825,,,,-0.051416,0.022462,0.088693,-0.039028,0.027222,0.078435,-0.028644,0.021076,0.093035,,,,,,
2536,12.31068,-0.046673,0.02741,0.07274,-0.051414,0.02246,0.088693,-0.039014,0.027221,0.078447,-0.030196,0.019052,0.09427,,,,,,
2537,12.315534,-0.046672,0.027406,0.072741,-0.051411,0.022457,0.088693,-0.039002,0.027221,0.078458,-0.031693,0.017101,0.095461,,,,,,
2538,12.320388,,,,-0.051409,0.022454,0.088692,-0.038992,0.027221,0.078467,-0.033079,0.015295,0.096563,,,,,,
2539,12.325243,,,,-0.051407,0.022452,0.088692,-0.038984,0.027221,0.078475,,,,,,,,,
2540,12.330097,,,,,,,-0.038978,0.027221,0.078481,-0.024186,0.026847,0.089508,,,,,,
2541,12.334951,-0.046667,0.02741,0.072737,-0.051401,0.022456,0.088687,-0.038975,0.027221,0.078485,-0.025367,0.025315,0.090445,,,,,,
2542,12.339806,,,,-0.051404,0.022455,0.088688,-0.038974,0.027221,0.078487,-0.026639,0.023666,0.091453,,,,,,
2543,12.34466,,,,-0.051408,0.022454,0.088689,-0.038975,0.027221,0.078488,-0.027965,0.021947,0.092503,,,,,,
2544,12.349515,-0.046676,0.027413,0.072737,-0.051412,0.022453,0.08869,-0.038979,0.027221,0.078487,-0.029309,0.020205,0.093568,,,,,,
2545,12.354369,-0.046679,0.027408,0.072734,-0.051416,0.022453,0.088691,-0.038984,0.027221,0.078484,-0.030635,0.018486,0.094619,,,,,,
2546,12.359223,-0.046685,0.027411,0.072739,-0.05142,0.022452,0.088692,-0.038992,0.027221,0.07848,-0.031907,0.016837,0.095627,,,,,,
2547,12.364078,,,,-0.051424,0.022451,0.088693,-0.039002,0.027221,0.078474,-0.033089,0.015305,0.096563,,,,,,
2548,12.368932,,,,-0.051428,0.022451,0.088694,-0.039014,0.027222,0.078467,,,,,,,,,
2549,12.373786,,,,,,,-0.039028,0.027222,0.078458,-0.02421,0.02686,0.089516,,,,,,
2550,12.378641,-0.04671,0.027413,0.072743,-0.051434,0.022452,0.088698,-0.039044,0.027223,0.078449,-0.025598,0.025056,0.090618,,,,,,
2551,12.383495,,,,-0.051434,0.022451,0.088699,-0.039061,0.027223,0.078438,-0.027098,0.023107,0.091807,,,,,,
2552,12.38835,,,,-0.051434,0.022449,0.088699,-0.039079,0.027224,0.078425,-0.028653,0.021085,0.093042,,,,,,
2553,12.393204,-0.046716,0.027422,0.072742,-0.051434,0.022448,0.0887,-0.039098,0.027224,0.078413,-0.030208,0.019064,0.094276,,,,,,
2554,12.398058,-0.046715,0.027417,0.072742,-0.051434,0.022446,0.088701,-0.039119,0.027225,0.078399,-0.031707,0.017115,0.095466,,,,,,
2555,12.402913,,,,-0.051434,0.022445,0.088701,-0.03914,0.027225,0.078385,-0.033096,0.01531,0.096567,,,,,,
2556,12.407767,,,,-0.051434,0.022443,0.088702,-0.039162,0.027226,0.07837,,,,,,,,,
2557,12.412621,,,,,,,-0.039184,0.027226,0.078356,-0.024204,0.026858,0.089517,,,,,,
2558,12.417476,-0.046708,0.027411,0.072746,-0.051426,0.022444,0.088702,-0.039206,0.027227,0.078341,-0.036855,0.022114,0.100246,,,,,,
2559,12.42233,,,,-0.051427,0.022441,0.088698,-0.039227,0.027228,0.078326,-0.033087,0.015296,0.096574,,,,,,
2560,12.427184,,,,-0.051427,0.022443,0.088699,-0.039249,0.027228,0.078312,,,,,,,,,
2561,12.432039,,,,,,,-0.03927,0.027229,0.078298,-0.024195,0.026852,0.089526,,,,,,
2562,12.436893,-0.046711,0.027416,0.072744,-0.051422,0.022441,0.088699,-0.03929,0.027229,0.078284,-0.036847,0.022121,0.100253,,,,,,
2563,12.441748,,,,-0.051426,0.02244,0.088705,-0.03931,0.02723,0.078271,-0.033083,0.015314,0.09657,,,,,,
2564,12.446602,,,,-0.051431,0.022437,0.088705,-0.039328,0.027231,0.078259,,,,,,,,,
2565,12.451456,,,,,,,-0.039345,0.027231,0.078248,-0.024198,0.026856,0.089535,,,,,,
2566,12.456311,-0.046727,0.027409,0.072743,-0.051439,0.022442,0.088707,-0.039362,0.027232,0.078238,-0.036855,0.022131,0.100253,,,,,,
2567,12.461165,,,,-0.051449,0.022436,0.0887,-0.039376,0.027232,0.078228,-0.033089,0.015308,0.096568,,,,,,
2568,12.466019,,,,-0.051447,0.022431,0.088702,-0.03939,0.027233,0.07822,,,,,,,,,
2569,12.470874,,,,,,,-0.039402,0.027233,0.078212,-0.024217,0.026855,0.089531,,,,,,
2570,12.475728,-0.046747,0.027414,0.072748,-0.051454,0.022432,0.088703,-0.039412,0.027233,0.078206,-0.03687,0.022136,0.100255,,,,,,
2571,12.480583,,,,-0.051453,0.022438,0.088708,-0.039421,0.027234,0.078201,-0.033091,0.015305,0.096576,,,,,,
2572,12.485437,,,,-0.051459,0.022439,0.08871,-0.039429,0.027234,0.078197,,,,,,,,,
2573,12.490291,,,,,,,-0.039435,0.027234,0.078194,-0.024216,0.026859,0.089535,,,,,,
2574,12.495146,-0.046751,0.027418,0.07275,-0.051454,0.022431,0.088711,-0.039439,0.027235,0.078192,-0.036862,0.022127,0.100253,,,,,,
2575,12.5,,,,-0.051459,0.022432,0.088712,-0.039443,0.027235,0.078192,-0.033104,0.015312,0.096581,,,,,,
2576,12.504854,,,,-0.05145,0.022444,0.088715,-0.039445,0.027235,0.078192,,,,,,,,,
2577,12.509709,,,,,,,-0.039445,0.027235,0.078193,-0.024207,0.026862,0.089548,,,,,,
2578,12.514563,-0.046752,0.027409,0.072752,-0.051447,0.022429,0.088716,-0.039445,0.027235,0.078195,-0.025386,0.025328,0.090482,,,,,,
2579,12.519417,,,,-0.051448,0.022429,0.088716,-0.039443,0.027236,0.078198,-0.026654,0.023678,0.091488,,,,,,
2580,12.524272,,,,-0.051449,0.022428,0.088716,-0.039441,0.027236,0.078201,-0.027977,0.021957,0.092537,,,,,,
2581,12.529126,-0.046751,0.027412,0.072755,-0.05145,0.022427,0.088715,-0.039437,0.027236,0.078206,-0.029317,0.020214,0.0936,,,,,,
2582,12.533981,-0.046748,0.027412,0.072752,-0.051451,0.022427,0.088715,-0.039433,0.027236,0.078211,-0.030639,0.018493,0.094648,,,,,,
2583,12.538835,-0.046754,0.027416,0.072758,-0.051452,0.022426,0.088715,-0.039427,0.027236,0.078216,-0.031908,0.016843,0.095654,,,,,,
2584,12.543689,,,,-0.051453,0.022425,0.088715,-0.039421,0.027236,0.078222,-0.033086,0.015309,0.096589,,,,,,
2585,12.548544,,,,-0.051454,0.022425,0.088714,-0.039415,0.027236,0.078229,,,,,,,,,
2586,12.553398,,,,,,,-0.039408,0.027236,0.078236,-0.024207,0.026864,0.089549,,,,,,
2587,12.558252,-0.046776,0.027413,0.072755,-0.051461,0.022421,0.088717,-0.0394,0.027236,0.078243,-0.03686,0.022118,0.10026,,,,,,
2588,12.563107,,,,-0.051461,0.022422,0.08872,-0.039391,0.027236,0.078251,-0.0331,0.015309,0.096594,,,,,,
2589,12.567961,,,,-0.051475,0.022423,0.088721,-0.039383,0.027236,0.07826,,,,,,,,,
2590,12.572816,,,,,,,-0.039373,0.027236,0.078268,-0.024216,0.026866,0.089553,,,,,,
2591,12.57767,-0.046794,0.027422,0.072755,-0.051471,0.02244,0.088731,-0.039364,0.027236,0.078277,-0.036874,0.022135,0.100269,,,,,,
2592,12.582524,,,,-0.051477,0.02243,0.088726,-0.039354,0.027236,0.078286,-0.0331,0.015311,0.096588,,,,,,
2593,12.587379,,,,-0.051479,0.022432,0.088721,-0.039343,0.027236,0.078296,,,,,,,,,
2594,12.592233,,,,,,,-0.039332,0.027236,0.078305,-0.024213,0.026871,0.08955,,,,,,
2595,12.597087,-0.046796,0.027414,0.072751,-0.051467,0.022425,0.088721,-0.039321,0.027236,0.078316,-0.025599,0.025067,0.090652,,,,,,
2596,12.601942,,,,-0.051466,0.022423,0.088723,-0.03931,0.027236,0.078326,-0.027097,0.023118,0.091841,,,,,,
2597,12.606796,,,,-0.051465,0.022422,0.088726,-0.039297,0.027236,0.078337,-0.028651,0.021097,0.093075,,,,,,
2598,12.61165,-0.046791,0.027414,0.072753,-0.051464,0.02242,0.088728,-0.039285,0.027235,0.078348,-0.030204,0.019076,0.094309,,,,,,
2599,12.616505,-0.046791,0.02741,0.072754,-0.051463,0.022418,0.088731,-0.039272,0.027235,0.078359,-0.031702,0.017127,0.095498,,,,,,
2600,12.621359,,,,-0.051463,0.022417,0.088734,-0.039258,0.027235,0.078371,-0.033089,0.015323,0.0966,,,,,,
2601,12.626214,,,,-0.051462,0.022415,0.088736,-0.039244,0.027235,0.078383,,,,,,,,,
2602,12.631068,,,,,,,-0.03923,0.027235,0.078396,-0.024195,0.026868,0.089571,,,,,,
2603,12.635922,-0.046806,0.027414,0.072768,-0.051465,0.022418,0.088746,-0.039215,0.027235,0.078408,-0.036854,0.022122,0.100276,,,,,,
2604,12.640777,,,,-0.051466,0.022405,0.088739,-0.039199,0.027234,0.078422,-0.033097,0.015317,0.096614,,,,,,
2605,12.645631,,,,-0.051474,0.022414,0.088745,-0.039183,0.027234,0.078436,,,,,,,,,
2606,12.650485,,,,,,,-0.039166,0.027234,0.07845,-0.024206,0.026869,0.089576,,,,,,
2607,12.65534,-0.046824,0.027419,0.072769,-0.051485,0.022419,0.088746,-0.039149,0.027234,0.078465,-0.036865,0.022132,0.100276,,,,,,
2608,12.660194,,,,-0.051484,0.022416,0.088735,-0.039131,0.027233,0.07848,-0.033108,0.015318,0.096614,,,,,,
2609,12.665049,,,,-0.051491,0.022422,0.08874,-0.039112,0.027233,0.078496,,,,,,,,,
2610,12.669903,,,,,,,-0.039093,0.027233,0.078512,-0.024212,0.026873,0.08957,,,,,,
2611,12.674757,-0.046844,0.027432,0.072761,-0.051492,0.022424,0.088736,-0.039072,0.027232,0.078528,-0.02539,0.025339,0.090504,,,,,,
2612,12.679612,,,,-0.051489,0.022421,0.088736,-0.039052,0.027232,0.078546,-0.026657,0.023688,0.091508,,,,,,
2613,12.684466,,,,-0.051487,0.022419,0.088737,-0.03903,0.027232,0.078563,-0.027978,0.021967,0.092556,,,,,,
2614,12.68932,-0.04684,0.027429,0.072761,-0.051484,0.022416,0.088737,-0.039008,0.027231,0.078581,-0.029317,0.020223,0.093617,,,,,,
2615,12.694175,-0.046844,0.027428,0.072762,-0.051481,0.022413,0.088737,-0.038986,0.027231,0.0786,-0.030639,0.018502,0.094665,,,,,,
2616,12.699029,-0.046845,0.027424,0.072761,-0.051478,0.02241,0.088737,-0.038962,0.02723,0.078619,-0.031906,0.016851,0.095669,,,,,,
2617,12.703883,,,,-0.051476,0.022407,0.088737,-0.038938,0.02723,0.078639,-0.033084,0.015318,0.096603,,,,,,
2618,12.708738,,,,-0.051473,0.022404,0.088737,-0.038914,0.027229,0.078659,,,,,,,,,
2619,12.713592,,,,,,,-0.038889,0.027229,0.078679,-0.024199,0.026872,0.089583,,,,,,
2620,12.718447,-0.046845,0.027418,0.072774,-0.051483,0.022401,0.088742,-0.038863,0.027228,0.0787,-0.036849,0.022115,0.10027,,,,,,
2621,12.723301,,,,-0.051484,0.022401,0.088749,-0.038837,0.027228,0.078721,-0.033098,0.01532,0.096608,,,,,,
2622,12.728155,,,,-0.051487,0.022407,0.08875,-0.038811,0.027227,0.078742,,,,,,,,,
2623,12.73301,,,,,,,-0.038785,0.027227,0.078763,-0.024206,0.026878,0.089588,,,,,,
2624,12.737864,-0.046864,0.027421,0.072784,-0.051497,0.022408,0.08876,-0.038758,0.027226,0.078785,-0.036865,0.022119,0.10029,,,,,,
2625,12.742718,,,,-0.051502,0.0224,0.088759,-0.038731,0.027226,0.078807,-0.033091,0.015306,0.096625,,,,,,
2626,12.747573,,,,-0.051512,0.022407,0.088762,-0.038704,0.027225,0.078829,,,,,,,,,
2627,12.752427,,,,,,,-0.038677,0.027225,0.07885,-0.02422,0.026879,0.089589,,,,,,
2628,12.757282,-0.046883,0.02742,0.072773,-0.051518,0.022402,0.088752,-0.03865,0.027224,0.078872,-0.025608,0.025072,0.090687,,,,,,
2629,12.762136,,,,-0.051517,0.022401,0.088751,-0.038623,0.027224,0.078893,-0.027108,0.02312,0.091872,,,,,,
2630,12.76699,,,,-0.051515,0.0224,0.08875,-0.038597,0.027223,0.078915,-0.028663,0.021095,0.093102,,,,,,
2631,12.771845,-0.046883,0.027417,0.072767,-0.051513,0.022399,0.088749,-0.038572,0.027222,0.078936,-0.030218,0.01907,0.094332,,,,,,
2632,12.776699,-0.046883,0.027422,0.072769,-0.051511,0.022398,0.088748,-0.038546,0.027222,0.078956,-0.031718,0.017118,0.095518,,,,,,
2633,12.781553,,,,-0.051509,0.022397,0.088746,-0.038522,0.027222,0.078976,-0.033106,0.015311,0.096616,,,,,,
2634,12.786408,,,,-0.051508,0.022397,0.088745,-0.038498,0.027221,0.078995,,,,,,,,,
2635,12.791262,,,,,,,-0.038476,0.027221,0.079014,-0.024202,0.026874,0.08959,,,,,,
2636,12.796117,-0.046883,0.027418,0.072774,-0.051503,0.022396,0.088753,-0.038454,0.02722,0.079032,-0.025592,0.025067,0.090691,,,,,,
2637,12.800971,,,,-0.051503,0.022394,0.088755,-0.038433,0.02722,0.079049,-0.027093,0.023115,0.091879,,,,,,
2638,12.805825,,,,-0.051504,0.022393,0.088757,-0.038414,0.02722,0.079065,-0.02865,0.021091,0.093112,,,,,,
2639,12.81068,-0.046889,0.027417,0.072778,-0.051504,0.022391,0.088759,-0.038396,0.027219,0.07908,-0.030207,0.019067,0.094345,,,,,,
2640,12.815534,-0.046887,0.027422,0.072778,-0.051505,0.022389,0.088761,-0.03838,0.027219,0.079094,-0.031709,0.017115,0.095534,,,,,,
2641,12.820388,,,,-0.051505,0.022387,0.088763,-0.038365,0.027219,0.079107,-0.033099,0.015308,0.096634,,,,,,
2642,12.825243,,,,-0.051506,0.022385,0.088765,-0.038352,0.027219,0.079119,,,,,,,,,
2643,12.830097,,,,,,,-0.03834,0.027219,0.079129,-0.024202,0.026887,0.089606,,,,,,
2644,12.834951,-0.046905,0.027415,0.072784,-0.051516,0.022388,0.088772,-0.03833,0.027218,0.079138,-0.026362,0.024084,0.091308,,,,,,
2645,12.839806,-0.046912,0.027417,0.072785,-0.051517,0.02239,0.088772,-0.038322,0.027218,0.079146,-0.02866,0.021101,0.093119,,,,,,
2646,12.84466,-0.046909,0.027414,0.072787,-0.051519,0.022392,0.088772,-0.038316,0.027218,0.079153,-0.030958,0.018119,0.09493,,,,,,
2647,12.849515,,,,-0.051521,0.022393,0.088772,-0.038311,0.027218,0.079158,-0.033118,0.015316,0.096632,,,,,,
2648,12.854369,,,,-0.051522,0.022395,0.088772,-0.038309,0.027219,0.079162,,,,,,,,,
2649,12.859223,,,,,,,-0.038308,0.027219,0.079164,-0.024218,0.026888,0.08961,,,,,,
2650,12.864078,-0.046925,0.027414,0.072781,-0.051524,0.022388,0.088766,-0.038309,0.027219,0.079166,-0.027148,0.023081,0.091921,,,,,,
2651,12.868932,-0.046928,0.027422,0.072774,-0.051525,0.022387,0.088768,-0.038312,0.027219,0.079165,-0.030192,0.019126,0.094322,,,,,,
2652,12.873786,,,,-0.051525,0.022387,0.088769,-0.038317,0.02722,0.079164,-0.033122,0.015319,0.096633,,,,,,
2653,12.878641,,,,-0.051526,0.022386,0.08877,-0.038323,0.02722,0.079161,,,,,,,,,
2654,12.883495,,,,-0.051527,0.022386,0.088771,-0.038331,0.02722,0.079157,-0.02421,0.026884,0.089605,,,,,,
2655,12.88835,,,,-0.051527,0.022386,0.088773,-0.038341,0.027221,0.079152,-0.026365,0.024083,0.091308,,,,,,
2656,12.893204,-0.046931,0.027422,0.072782,-0.051528,0.022385,0.088774,-0.038353,0.027221,0.079145,-0.028658,0.021102,0.09312,,,,,,
2657,12.898058,-0.046933,0.027425,0.072781,-0.051529,0.022385,0.088775,-0.038365,0.027222,0.079138,-0.03095,0.01812,0.094933,,,,,,
2658,12.902913,,,,-0.05153,0.022384,0.088777,-0.03838,0.027222,0.079129,-0.033105,0.015319,0.096636,,,,,,
2659,12.907767,,,,-0.05153,0.022384,0.088778,-0.038395,0.027223,0.07912,,,,,,,,,
2660,12.912621,,,,-0.051531,0.022383,0.088779,-0.038412,0.027224,0.079109,-0.024199,0.026896,0.089618,,,,,,
2661,12.917476,,,,-0.051532,0.022383,0.08878,-0.038431,0.027224,0.079098,-0.025895,0.024693,0.090957,,,,,,
2662,12.92233,-0.046949,0.027427,0.072792,-0.051532,0.022382,0.088782,-0.03845,0.027225,0.079085,-0.027721,0.02232,0.092399,,,,,,
2663,12.927184,-0.046956,0.027421,0.072792,-0.051533,0.022382,0.088783,-0.03847,0.027226,0.079072,-0.029591,0.01989,0.093876,,,,,,
