Format Version,1.21,,2016-02-19 04.26.29.968 PM,Total Frames in Take,Take Name,Best motion Take 2016-02-19 04.26.29 PM,Capture Frame Rate,,Total Exported Frames,5509,120,Export Frame Rate,120,Capture Start Time,,,5509,,,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,,,,,,,
,,MarkerSet:Away from port top,MarkerSet:Away from port top,MarkerSet:Away from port top,MarkerSet:Ridgeside away from port,MarkerSet:Ridgeside away from port,MarkerSet:Ridgeside away from port,MarkerSet:Close to port top,MarkerSet:Close to port top,MarkerSet:Close to port top,MarkerSet:Ridge side close to port,MarkerSet:Ridge side close to port,MarkerSet:Ridge side close to port,,,,,,,,,,,,
,,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000003,8392B20CF49E357161174D8F00000003,8392B20CF49E357161174D8F00000003,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1754,14.616667,0.077037,0.087873,0.06611,0.063224,0.089028,0.077231,0.090542,0.087543,0.08521,0.076135,0.088752,0.095069,,,,,,,,,,,,
1755,14.625,0.077037,0.087873,0.066109,0.063224,0.089028,0.07723,0.090542,0.087543,0.08521,0.076135,0.088752,0.095069,,,,,,,,,,,,
1756,14.633333,0.077036,0.087873,0.066108,0.063223,0.089028,0.077229,0.090542,0.087543,0.08521,0.076136,0.088752,0.095069,,,,,,,,,,,,
1757,14.641667,0.077036,0.087873,0.066107,0.063223,0.089028,0.077228,0.090542,0.087543,0.08521,0.076136,0.088752,0.095069,,,,,,,,,,,,
1758,14.65,0.077035,0.087872,0.066106,0.063222,0.089028,0.077227,0.090542,0.087543,0.08521,0.076136,0.088752,0.095068,,,,,,,,,,,,
1759,14.658333,0.077034,0.087872,0.066105,0.063222,0.089028,0.077227,0.090542,0.087543,0.08521,0.076136,0.088752,0.095068,,,,,,,,,,,,
1760,14.666667,0.077033,0.087872,0.066104,0.063221,0.089028,0.077226,0.090542,0.087543,0.08521,0.076136,0.088753,0.095068,,,,,,,,,,,,
1761,14.675,0.077033,0.087872,0.066102,0.063221,0.089029,0.077225,0.090542,0.087543,0.08521,0.076136,0.088753,0.095068,,,,,,,,,,,,
1762,14.683333,0.077032,0.087872,0.066101,0.06322,0.089029,0.077224,0.090542,0.087543,0.085209,0.076136,0.088753,0.095068,,,,,,,,,,,,
1763,14.691667,0.077031,0.087872,0.0661,0.06322,0.089029,0.077223,0.090542,0.087543,0.085209,0.076136,0.088753,0.095067,,,,,,,,,,,,
1764,14.7,0.07703,0.087872,0.066099,0.063219,0.089029,0.077222,0.090542,0.087543,0.085209,0.076136,0.088753,0.095067,,,,,,,,,,,,
1765,14.708333,0.077029,0.087871,0.066097,0.063218,0.089029,0.077221,0.090542,0.087543,0.085209,0.076136,0.088753,0.095067,,,,,,,,,,,,
1766,14.716667,0.077029,0.087871,0.066096,0.063218,0.089029,0.07722,0.090542,0.087543,0.085208,0.076136,0.088753,0.095067,,,,,,,,,,,,
1767,14.725,0.077028,0.087871,0.066095,0.063217,0.089029,0.077219,0.090542,0.087543,0.085208,0.076136,0.088754,0.095066,,,,,,,,,,,,
1768,14.733333,0.077027,0.087871,0.066093,0.063216,0.089029,0.077218,0.090542,0.087543,0.085208,0.076136,0.088754,0.095066,,,,,,,,,,,,
1769,14.741667,0.077026,0.087871,0.066092,0.063216,0.089029,0.077217,0.090542,0.087543,0.085208,0.076136,0.088754,0.095066,,,,,,,,,,,,
1770,14.75,0.077025,0.087871,0.06609,0.063215,0.089029,0.077216,0.090542,0.087543,0.085207,0.076136,0.088754,0.095065,,,,,,,,,,,,
1771,14.758333,0.077024,0.08787,0.066089,0.063214,0.089029,0.077215,0.090542,0.087543,0.085207,0.076135,0.088754,0.095065,,,,,,,,,,,,
1772,14.766667,0.077022,0.08787,0.066087,0.063213,0.089029,0.077213,0.090542,0.087543,0.085206,0.076135,0.088754,0.095064,,,,,,,,,,,,
1773,14.775,0.077021,0.08787,0.066086,0.063213,0.089029,0.077212,0.090542,0.087543,0.085206,0.076135,0.088755,0.095064,,,,,,,,,,,,
1774,14.783333,0.07702,0.08787,0.066084,0.063212,0.08903,0.077211,0.090541,0.087543,0.085205,0.076135,0.088755,0.095064,,,,,,,,,,,,
1775,14.791667,0.077019,0.08787,0.066083,0.063211,0.08903,0.07721,0.090541,0.087543,0.085205,0.076135,0.088755,0.095063,,,,,,,,,,,,
1776,14.8,0.077018,0.08787,0.066081,0.06321,0.08903,0.077209,0.090541,0.087543,0.085204,0.076135,0.088755,0.095063,,,,,,,,,,,,
1777,14.808333,0.077016,0.08787,0.066079,0.063209,0.08903,0.077208,0.090541,0.087543,0.085204,0.076134,0.088756,0.095062,,,,,,,,,,,,
1778,14.816667,0.077015,0.087869,0.066078,0.063208,0.08903,0.077207,0.090541,0.087544,0.085203,0.076134,0.088756,0.095061,,,,,,,,,,,,
1779,14.825,0.077013,0.087869,0.066076,0.063207,0.08903,0.077205,0.090541,0.087544,0.085202,0.076134,0.088756,0.095061,,,,,,,,,,,,
1780,14.833333,0.077012,0.087869,0.066074,0.063206,0.08903,0.077204,0.09054,0.087544,0.085202,0.076134,0.088756,0.09506,,,,,,,,,,,,
1781,14.841667,0.07701,0.087869,0.066072,0.063205,0.08903,0.077203,0.09054,0.087544,0.085201,0.076133,0.088757,0.09506,,,,,,,,,,,,
1782,14.85,0.077009,0.087869,0.06607,0.063204,0.08903,0.077202,0.09054,0.087544,0.0852,0.076133,0.088757,0.095059,,,,,,,,,,,,
1783,14.858333,0.077007,0.087869,0.066069,0.063203,0.08903,0.0772,0.090539,0.087544,0.085199,0.076133,0.088757,0.095058,,,,,,,,,,,,
1784,14.866667,0.077006,0.087869,0.066067,0.063202,0.08903,0.077199,0.090539,0.087544,0.085198,0.076132,0.088757,0.095057,,,,,,,,,,,,
1785,14.875,0.077004,0.087868,0.066065,0.063201,0.089031,0.077198,0.090539,0.087544,0.085197,0.076132,0.088758,0.095057,,,,,,,,,,,,
1786,14.883333,0.077002,0.087868,0.066063,0.063199,0.089031,0.077196,0.090538,0.087544,0.085196,0.076132,0.088758,0.095056,,,,,,,,,,,,
1787,14.891667,0.077,0.087868,0.066061,0.063198,0.089031,0.077195,0.090538,0.087544,0.085195,0.076131,0.088758,0.095055,,,,,,,,,,,,
1788,14.9,0.076999,0.087868,0.066059,0.063197,0.089031,0.077194,0.090537,0.087545,0.085194,0.076131,0.088759,0.095054,,,,,,,,,,,,
1789,14.908333,0.076997,0.087868,0.066057,0.063196,0.089031,0.077192,0.090537,0.087545,0.085193,0.07613,0.088759,0.095053,,,,,,,,,,,,
1790,14.916667,0.076995,0.087868,0.066054,0.063194,0.089031,0.077191,0.090537,0.087545,0.085192,0.07613,0.088759,0.095053,,,,,,,,,,,,
1791,14.925,0.076993,0.087868,0.066052,0.063193,0.089031,0.077189,0.090536,0.087545,0.085191,0.076129,0.08876,0.095052,,,,,,,,,,,,
1792,14.933333,0.076991,0.087868,0.06605,0.063192,0.089031,0.077188,0.090536,0.087545,0.08519,0.076129,0.08876,0.095051,,,,,,,,,,,,
1793,14.941667,0.076989,0.087868,0.066048,0.06319,0.089031,0.077187,0.090535,0.087545,0.085189,0.076128,0.08876,0.09505,,,,,,,,,,,,
1794,14.95,0.076987,0.087868,0.066046,0.063189,0.089031,0.077185,0.090534,0.087546,0.085188,0.076128,0.088761,0.095049,,,,,,,,,,,,
1795,14.958333,0.076984,0.087867,0.066043,0.063187,0.089032,0.077184,0.090534,0.087546,0.085186,0.076127,0.088761,0.095048,,,,,,,,,,,,
1796,14.966667,0.076982,0.087867,0.066041,0.063186,0.089032,0.077182,0.090533,0.087546,0.085185,0.076127,0.088761,0.095047,,,,,,,,,,,,
1797,14.975,0.07698,0.087867,0.066039,0.063184,0.089032,0.077181,0.090533,0.087546,0.085184,0.076126,0.088762,0.095046,,,,,,,,,,,,
1798,14.983333,0.076978,0.087867,0.066036,0.063183,0.089032,0.077179,0.090532,0.087546,0.085182,0.076125,0.088762,0.095045,,,,,,,,,,,,
1799,14.991667,0.076975,0.087867,0.066034,0.063181,0.089032,0.077178,0.090531,0.087547,0.085181,0.076125,0.088763,0.095043,,,,,,,,,,,,
1800,15,0.076973,0.087867,0.066032,0.063179,0.089032,0.077176,0.090531,0.087547,0.08518,0.076124,0.088763,0.095042,,,,,,,,,,,,
1801,15.008333,0.076971,0.087867,0.066029,0.063178,0.089032,0.077175,0.09053,0.087547,0.085178,0.076123,0.088763,0.095041,,,,,,,,,,,,
1802,15.016667,0.076968,0.087867,0.066027,0.063176,0.089032,0.077173,0.090529,0.087547,0.085177,0.076123,0.088764,0.09504,,,,,,,,,,,,
1803,15.025,0.076966,0.087867,0.066024,0.063175,0.089032,0.077172,0.090529,0.087547,0.085175,0.076122,0.088764,0.095039,,,,,,,,,,,,
1804,15.033333,0.076963,0.087867,0.066022,0.063173,0.089032,0.07717,0.090528,0.087548,0.085174,0.076121,0.088765,0.095038,,,,,,,,,,,,
1805,15.041667,0.076961,0.087867,0.066019,0.063171,0.089032,0.077169,0.090527,0.087548,0.085172,0.076121,0.088765,0.095037,,,,,,,,,,,,
1806,15.05,0.076958,0.087867,0.066017,0.063169,0.089032,0.077167,0.090527,0.087548,0.085171,0.07612,0.088766,0.095035,,,,,,,,,,,,
1807,15.058333,0.076956,0.087867,0.066014,0.063168,0.089033,0.077166,0.090526,0.087548,0.085169,0.076119,0.088766,0.095034,,,,,,,,,,,,
1808,15.066667,0.076953,0.087867,0.066012,0.063166,0.089033,0.077164,0.090525,0.087549,0.085168,0.076118,0.088766,0.095033,,,,,,,,,,,,
1809,15.075,0.07695,0.087867,0.066009,0.063164,0.089033,0.077162,0.090524,0.087549,0.085166,0.076118,0.088767,0.095032,,,,,,,,,,,,
1810,15.083333,0.076948,0.087867,0.066007,0.063162,0.089033,0.077161,0.090524,0.087549,0.085165,0.076117,0.088767,0.095031,,,,,,,,,,,,
1811,15.091667,0.076945,0.087866,0.066004,0.063161,0.089033,0.077159,0.090523,0.087549,0.085163,0.076116,0.088768,0.095029,,,,,,,,,,,,
1812,15.1,0.076942,0.087866,0.066002,0.063159,0.089033,0.077158,0.090522,0.08755,0.085162,0.076115,0.088768,0.095028,,,,,,,,,,,,
1813,15.108333,0.07694,0.087866,0.065999,0.063157,0.089033,0.077156,0.090521,0.08755,0.08516,0.076115,0.088768,0.095027,,,,,,,,,,,,
1814,15.116667,0.076937,0.087866,0.065997,0.063155,0.089033,0.077155,0.090521,0.08755,0.085159,0.076114,0.088769,0.095026,,,,,,,,,,,,
1815,15.125,0.076935,0.087866,0.065994,0.063153,0.089033,0.077153,0.09052,0.08755,0.085157,0.076113,0.088769,0.095024,,,,,,,,,,,,
1816,15.133333,0.076932,0.087866,0.065991,0.063152,0.089033,0.077152,0.090519,0.08755,0.085156,0.076113,0.08877,0.095023,,,,,,,,,,,,
1817,15.141667,0.076929,0.087866,0.065989,0.06315,0.089033,0.07715,0.090518,0.087551,0.085154,0.076112,0.08877,0.095022,,,,,,,,,,,,
1818,15.15,0.076927,0.087866,0.065986,0.063148,0.089033,0.077149,0.090518,0.087551,0.085153,0.076111,0.088771,0.095021,,,,,,,,,,,,
1819,15.158333,0.076924,0.087866,0.065984,0.063146,0.089033,0.077147,0.090517,0.087551,0.085151,0.07611,0.088771,0.09502,,,,,,,,,,,,
1820,15.166667,0.076921,0.087866,0.065981,0.063145,0.089033,0.077145,0.090516,0.087551,0.08515,0.07611,0.088771,0.095019,,,,,,,,,,,,
1821,15.175,0.076919,0.087866,0.065979,0.063143,0.089034,0.077144,0.090516,0.087551,0.085149,0.076109,0.088772,0.095017,,,,,,,,,,,,
1822,15.183333,0.076916,0.087866,0.065976,0.063141,0.089034,0.077142,0.090515,0.087552,0.085147,0.076109,0.088772,0.095016,,,,,,,,,,,,
1823,15.191667,0.076913,0.087866,0.065974,0.063139,0.089034,0.077141,0.090514,0.087552,0.085146,0.076108,0.088772,0.095015,,,,,,,,,,,,
1824,15.2,0.076911,0.087866,0.065971,0.063138,0.089034,0.077139,0.090514,0.087552,0.085145,0.076107,0.088773,0.095014,,,,,,,,,,,,
1825,15.208333,0.076908,0.087866,0.065969,0.063136,0.089034,0.077138,0.090513,0.087552,0.085143,0.076107,0.088773,0.095013,,,,,,,,,,,,
1826,15.216667,0.076906,0.087866,0.065966,0.063134,0.089034,0.077137,0.090513,0.087552,0.085142,0.076106,0.088774,0.095012,,,,,,,,,,,,
1827,15.225,0.076903,0.087866,0.065964,0.063132,0.089034,0.077135,0.090512,0.087553,0.085141,0.076106,0.088774,0.095011,,,,,,,,,,,,
1828,15.233333,0.076901,0.087866,0.065961,0.063131,0.089034,0.077134,0.090512,0.087553,0.08514,0.076105,0.088774,0.09501,,,,,,,,,,,,
1829,15.241667,0.076898,0.087866,0.065959,0.063129,0.089034,0.077132,0.090511,0.087553,0.085138,0.076104,0.088775,0.095009,,,,,,,,,,,,
1830,15.25,0.076896,0.087865,0.065957,0.063128,0.089034,0.077131,0.090511,0.087553,0.085137,0.076104,0.088775,0.095008,,,,,,,,,,,,
1831,15.258333,0.076893,0.087865,0.065954,0.063126,0.089034,0.077129,0.09051,0.087553,0.085136,0.076104,0.088775,0.095007,,,,,,,,,,,,
1832,15.266667,0.076891,0.087865,0.065952,0.063124,0.089034,0.077128,0.09051,0.087553,0.085135,0.076103,0.088775,0.095006,,,,,,,,,,,,
1833,15.275,0.076889,0.087865,0.06595,0.063123,0.089034,0.077127,0.090509,0.087553,0.085134,0.076103,0.088776,0.095005,,,,,,,,,,,,
1834,15.283333,0.076886,0.087865,0.065947,0.063121,0.089034,0.077125,0.090509,0.087553,0.085133,0.076102,0.088776,0.095004,,,,,,,,,,,,
1835,15.291667,0.076884,0.087865,0.065945,0.06312,0.089034,0.077124,0.090508,0.087553,0.085132,0.076102,0.088776,0.095004,,,,,,,,,,,,
1836,15.3,0.076882,0.087865,0.065943,0.063118,0.089034,0.077122,0.090508,0.087553,0.085131,0.076102,0.088776,0.095003,,,,,,,,,,,,
1837,15.308333,0.07688,0.087865,0.06594,0.063117,0.089034,0.077121,0.090508,0.087553,0.085131,0.076101,0.088777,0.095002,,,,,,,,,,,,
1838,15.316667,0.076878,0.087865,0.065938,0.063115,0.089034,0.07712,0.090508,0.087553,0.08513,0.076101,0.088777,0.095001,,,,,,,,,,,,
1839,15.325,0.076875,0.087865,0.065936,0.063114,0.089034,0.077118,0.090507,0.087554,0.085129,0.076101,0.088777,0.095001,,,,,,,,,,,,
1840,15.333333,0.076873,0.087864,0.065934,0.063112,0.089034,0.077117,0.090507,0.087554,0.085128,0.0761,0.088777,0.095,,,,,,,,,,,,
1841,15.341667,0.076871,0.087864,0.065932,0.063111,0.089034,0.077116,0.090507,0.087554,0.085128,0.0761,0.088777,0.094999,,,,,,,,,,,,
1842,15.35,0.076869,0.087864,0.06593,0.06311,0.089034,0.077115,0.090507,0.087553,0.085127,0.0761,0.088778,0.094999,,,,,,,,,,,,
1843,15.358333,0.076867,0.087864,0.065927,0.063108,0.089034,0.077113,0.090507,0.087553,0.085126,0.0761,0.088778,0.094998,,,,,,,,,,,,
1844,15.366667,0.076865,0.087864,0.065925,0.063107,0.089034,0.077112,0.090506,0.087553,0.085126,0.0761,0.088778,0.094998,,,,,,,,,,,,
1845,15.375,0.076863,0.087864,0.065923,0.063106,0.089034,0.077111,0.090506,0.087553,0.085125,0.0761,0.088778,0.094997,,,,,,,,,,,,
1846,15.383333,0.076861,0.087864,0.065921,0.063105,0.089034,0.07711,0.090506,0.087553,0.085125,0.076099,0.088778,0.094997,,,,,,,,,,,,
1847,15.391667,0.07686,0.087863,0.065919,0.063103,0.089034,0.077108,0.090506,0.087553,0.085125,0.076099,0.088778,0.094996,,,,,,,,,,,,
1848,15.4,0.076858,0.087863,0.065917,0.063102,0.089034,0.077107,0.090506,0.087553,0.085124,0.076099,0.088778,0.094996,,,,,,,,,,,,
1849,15.408333,0.076856,0.087863,0.065915,0.063101,0.089034,0.077106,0.090506,0.087553,0.085124,0.076099,0.088778,0.094995,,,,,,,,,,,,
1850,15.416667,0.076854,0.087863,0.065913,0.0631,0.089035,0.077105,0.090506,0.087553,0.085123,0.076099,0.088779,0.094995,,,,,,,,,,,,
1851,15.425,0.076852,0.087863,0.065911,0.063099,0.089035,0.077104,0.090506,0.087553,0.085123,0.076099,0.088779,0.094995,,,,,,,,,,,,
1852,15.433333,0.076851,0.087862,0.065909,0.063097,0.089035,0.077102,0.090506,0.087553,0.085123,0.076099,0.088779,0.094994,,,,,,,,,,,,
1853,15.441667,0.076849,0.087862,0.065907,0.063096,0.089035,0.077101,0.090506,0.087553,0.085123,0.076099,0.088779,0.094994,,,,,,,,,,,,
1854,15.45,0.076847,0.087862,0.065905,0.063095,0.089035,0.0771,0.090507,0.087552,0.085123,0.076099,0.088779,0.094994,,,,,,,,,,,,
1855,15.458333,0.076846,0.087862,0.065904,0.063094,0.089035,0.077099,0.090507,0.087552,0.085123,0.076099,0.088779,0.094994,,,,,,,,,,,,
1856,15.466667,0.076844,0.087862,0.065902,0.063093,0.089035,0.077098,0.090507,0.087552,0.085122,0.0761,0.088779,0.094993,,,,,,,,,,,,
1857,15.475,0.076842,0.087861,0.0659,0.063092,0.089035,0.077097,0.090507,0.087552,0.085122,0.0761,0.088779,0.094993,,,,,,,,,,,,
1858,15.483333,0.076841,0.087861,0.065898,0.063091,0.089035,0.077096,0.090507,0.087552,0.085122,0.0761,0.088779,0.094993,,,,,,,,,,,,
1859,15.491667,0.076839,0.087861,0.065896,0.06309,0.089035,0.077095,0.090507,0.087552,0.085122,0.0761,0.088779,0.094993,,,,,,,,,,,,
1860,15.5,0.076837,0.087861,0.065894,0.063089,0.089035,0.077094,0.090507,0.087552,0.085122,0.0761,0.088779,0.094993,,,,,,,,,,,,
1861,15.508333,0.076836,0.087861,0.065892,0.063088,0.089035,0.077092,0.090508,0.087551,0.085122,0.0761,0.088778,0.094993,,,,,,,,,,,,
1862,15.516667,0.076834,0.08786,0.065891,0.063087,0.089035,0.077091,0.090508,0.087551,0.085122,0.0761,0.088778,0.094993,,,,,,,,,,,,
1863,15.525,0.076833,0.08786,0.065889,0.063086,0.089035,0.07709,0.090508,0.087551,0.085122,0.0761,0.088778,0.094993,,,,,,,,,,,,
1864,15.533333,0.076831,0.08786,0.065887,0.063085,0.089035,0.077089,0.090508,0.087551,0.085122,0.076101,0.088778,0.094992,,,,,,,,,,,,
1865,15.541667,0.076829,0.08786,0.065885,0.063083,0.089035,0.077088,0.090508,0.087551,0.085122,0.076101,0.088778,0.094992,,,,,,,,,,,,
1866,15.55,0.076828,0.08786,0.065883,0.063082,0.089035,0.077087,0.090509,0.08755,0.085123,0.076101,0.088778,0.094992,,,,,,,,,,,,
1867,15.558333,0.076826,0.087859,0.065882,0.063081,0.089035,0.077086,0.090509,0.08755,0.085123,0.076101,0.088778,0.094992,,,,,,,,,,,,
1868,15.566667,0.076825,0.087859,0.06588,0.06308,0.089035,0.077085,0.090509,0.08755,0.085123,0.076101,0.088778,0.094992,,,,,,,,,,,,
1869,15.575,0.076823,0.087859,0.065878,0.063079,0.089035,0.077084,0.090509,0.08755,0.085123,0.076101,0.088778,0.094992,,,,,,,,,,,,
1870,15.583333,0.076821,0.087859,0.065876,0.063078,0.089035,0.077083,0.090509,0.08755,0.085123,0.076101,0.088778,0.094992,,,,,,,,,,,,
1871,15.591667,0.07682,0.087859,0.065875,0.063077,0.089035,0.077082,0.090509,0.08755,0.085123,0.076102,0.088777,0.094992,,,,,,,,,,,,
1872,15.6,0.076818,0.087858,0.065873,0.063076,0.089035,0.077081,0.09051,0.08755,0.085123,0.076102,0.088777,0.094992,,,,,,,,,,,,
1873,15.608333,0.076816,0.087858,0.065871,0.063075,0.089035,0.07708,0.09051,0.087549,0.085123,0.076102,0.088777,0.094992,,,,,,,,,,,,
1874,15.616667,0.076815,0.087858,0.065869,0.063073,0.089034,0.077079,0.09051,0.087549,0.085123,0.076102,0.088777,0.094992,,,,,,,,,,,,
1875,15.625,0.076813,0.087858,0.065868,0.063072,0.089034,0.077078,0.09051,0.087549,0.085124,0.076102,0.088777,0.094992,,,,,,,,,,,,
1876,15.633333,0.076811,0.087858,0.065866,0.063071,0.089034,0.077077,0.09051,0.087549,0.085124,0.076102,0.088777,0.094992,,,,,,,,,,,,
1877,15.641667,0.076809,0.087858,0.065864,0.06307,0.089034,0.077076,0.09051,0.087549,0.085124,0.076102,0.088777,0.094992,,,,,,,,,,,,
1878,15.65,0.076808,0.087858,0.065862,0.063069,0.089034,0.077075,0.09051,0.087549,0.085124,0.076102,0.088776,0.094992,,,,,,,,,,,,
1879,15.658333,0.076806,0.087858,0.06586,0.063067,0.089034,0.077074,0.09051,0.087549,0.085124,0.076102,0.088776,0.094992,,,,,,,,,,,,
1880,15.666667,0.076804,0.087858,0.065859,0.063066,0.089034,0.077073,0.09051,0.087549,0.085124,0.076102,0.088776,0.094992,,,,,,,,,,,,
1881,15.675,0.076802,0.087858,0.065857,0.063065,0.089034,0.077072,0.09051,0.087549,0.085124,0.076102,0.088776,0.094992,,,,,,,,,,,,
1882,15.683333,0.0768,0.087857,0.065855,0.063063,0.089034,0.077071,0.09051,0.087549,0.085124,0.076102,0.088776,0.094992,,,,,,,,,,,,
1883,15.691667,0.076798,0.087857,0.065853,0.063062,0.089034,0.07707,0.09051,0.087549,0.085124,0.076102,0.088776,0.094992,,,,,,,,,,,,
1884,15.7,0.076796,0.087857,0.065852,0.06306,0.089034,0.077069,0.09051,0.087549,0.085124,0.076102,0.088775,0.094992,,,,,,,,,,,,
1885,15.708333,0.076794,0.087857,0.06585,0.063059,0.089034,0.077068,0.090509,0.087549,0.085124,0.076102,0.088775,0.094992,,,,,,,,,,,,
1886,15.716667,0.076792,0.087857,0.065848,0.063058,0.089034,0.077067,0.090509,0.087549,0.085124,0.076102,0.088775,0.094992,,,,,,,,,,,,
1887,15.725,0.07679,0.087858,0.065846,0.063056,0.089034,0.077066,0.090509,0.087549,0.085124,0.076101,0.088775,0.094992,,,,,,,,,,,,
1888,15.733333,0.076787,0.087858,0.065844,0.063054,0.089034,0.077065,0.090509,0.087549,0.085124,0.076101,0.088775,0.094992,,,,,,,,,,,,
1889,15.741667,0.076785,0.087858,0.065843,0.063053,0.089033,0.077064,0.090509,0.087549,0.085124,0.076101,0.088774,0.094992,,,,,,,,,,,,
1890,15.75,0.076783,0.087858,0.065841,0.063051,0.089033,0.077063,0.090508,0.087549,0.085124,0.076101,0.088774,0.094992,,,,,,,,,,,,
1891,15.758333,0.076781,0.087858,0.065839,0.063049,0.089033,0.077062,0.090508,0.087549,0.085124,0.076101,0.088774,0.094992,,,,,,,,,,,,
1892,15.766667,0.076778,0.087858,0.065837,0.063048,0.089033,0.077061,0.090507,0.087549,0.085123,0.0761,0.088774,0.094992,,,,,,,,,,,,
1893,15.775,0.076776,0.087858,0.065835,0.063046,0.089033,0.077061,0.090507,0.087549,0.085123,0.0761,0.088774,0.094992,,,,,,,,,,,,
1894,15.783333,0.076773,0.087858,0.065834,0.063044,0.089033,0.07706,0.090507,0.087549,0.085123,0.076099,0.088774,0.094992,,,,,,,,,,,,
1895,15.791667,0.076771,0.087859,0.065832,0.063042,0.089033,0.077059,0.090506,0.08755,0.085123,0.076099,0.088773,0.094991,,,,,,,,,,,,
1896,15.8,0.076768,0.087859,0.06583,0.06304,0.089033,0.077058,0.090506,0.08755,0.085123,0.076099,0.088773,0.094991,,,,,,,,,,,,
1897,15.808333,0.076766,0.087859,0.065828,0.063038,0.089032,0.077057,0.090505,0.08755,0.085122,0.076098,0.088773,0.094991,,,,,,,,,,,,
1898,15.816667,0.076763,0.087859,0.065826,0.063037,0.089032,0.077056,0.090504,0.08755,0.085122,0.076098,0.088773,0.094991,,,,,,,,,,,,
1899,15.825,0.07676,0.08786,0.065824,0.063035,0.089032,0.077055,0.090504,0.087551,0.085122,0.076097,0.088773,0.094991,,,,,,,,,,,,
1900,15.833333,0.076757,0.08786,0.065822,0.063033,0.089032,0.077054,0.090503,0.087551,0.085121,0.076097,0.088772,0.094991,,,,,,,,,,,,
1901,15.841667,0.076755,0.08786,0.065821,0.06303,0.089032,0.077053,0.090502,0.087551,0.085121,0.076096,0.088772,0.094991,,,,,,,,,,,,
1902,15.85,0.076752,0.08786,0.065819,0.063028,0.089032,0.077053,0.090502,0.087551,0.085121,0.076095,0.088772,0.09499,,,,,,,,,,,,
1903,15.858333,0.076749,0.087861,0.065817,0.063026,0.089031,0.077052,0.090501,0.087552,0.08512,0.076095,0.088772,0.09499,,,,,,,,,,,,
1904,15.866667,0.076746,0.087861,0.065815,0.063024,0.089031,0.077051,0.0905,0.087552,0.08512,0.076094,0.088772,0.09499,,,,,,,,,,,,
1905,15.875,0.076743,0.087862,0.065813,0.063022,0.089031,0.07705,0.090499,0.087552,0.085119,0.076093,0.088772,0.09499,,,,,,,,,,,,
1906,15.883333,0.07674,0.087862,0.065811,0.06302,0.089031,0.077049,0.090498,0.087553,0.085119,0.076093,0.088771,0.094989,,,,,,,,,,,,
1907,15.891667,0.076737,0.087862,0.065809,0.063017,0.089031,0.077048,0.090498,0.087553,0.085118,0.076092,0.088771,0.094989,,,,,,,,,,,,
1908,15.9,0.076734,0.087863,0.065807,0.063015,0.08903,0.077047,0.090497,0.087554,0.085118,0.076091,0.088771,0.094989,,,,,,,,,,,,
1909,15.908333,0.076731,0.087863,0.065806,0.063013,0.08903,0.077047,0.090496,0.087554,0.085117,0.07609,0.088771,0.094989,,,,,,,,,,,,
1910,15.916667,0.076728,0.087864,0.065804,0.06301,0.08903,0.077046,0.090495,0.087554,0.085117,0.07609,0.088771,0.094988,,,,,,,,,,,,
1911,15.925,0.076724,0.087864,0.065802,0.063008,0.08903,0.077045,0.090494,0.087555,0.085116,0.076089,0.088771,0.094988,,,,,,,,,,,,
1912,15.933333,0.076721,0.087865,0.0658,0.063006,0.089029,0.077044,0.090493,0.087555,0.085116,0.076088,0.088771,0.094988,,,,,,,,,,,,
1913,15.941667,0.076718,0.087865,0.065798,0.063003,0.089029,0.077043,0.090492,0.087556,0.085115,0.076087,0.08877,0.094988,,,,,,,,,,,,
1914,15.95,0.076715,0.087866,0.065796,0.063001,0.089029,0.077043,0.090491,0.087556,0.085115,0.076086,0.08877,0.094987,,,,,,,,,,,,
1915,15.958333,0.076711,0.087866,0.065794,0.062998,0.089029,0.077042,0.09049,0.087557,0.085114,0.076085,0.08877,0.094987,,,,,,,,,,,,
1916,15.966667,0.076708,0.087867,0.065792,0.062996,0.089028,0.077041,0.090489,0.087557,0.085113,0.076085,0.08877,0.094987,,,,,,,,,,,,
1917,15.975,0.076705,0.087867,0.065791,0.062994,0.089028,0.07704,0.090488,0.087558,0.085113,0.076084,0.08877,0.094986,,,,,,,,,,,,
1918,15.983333,0.076702,0.087868,0.065789,0.062991,0.089028,0.077039,0.090487,0.087558,0.085112,0.076083,0.08877,0.094986,,,,,,,,,,,,
1919,15.991667,0.076698,0.087868,0.065787,0.062989,0.089028,0.077039,0.090485,0.087559,0.085111,0.076082,0.08877,0.094986,,,,,,,,,,,,
